run,final_capital,total_return_pct,max_drawdown_pct,max_consec_losses
309,10095.71,0.96,-4.53,4
310,9979.35,-0.21,-3.08,3
311,10357.91,3.58,-5.01,5
312,10539.35,5.39,-2.71,2
313,10525.74,5.26,-1.68,4
314,10078.5,0.79,-4.24,6
315,10308.45,3.08,-2.72,3
316,9781.38,-2.19,-3.98,6
317,10094.34,0.94,-3.62,3
318,10510.45,5.1,-2.97,4
319,10717.22,7.17,-1.67,2
320,10286.67,2.87,-2.58,3
321,10117.14,1.17,-1.99,2
322,10461.59,4.62,-1.67,2
323,9647.98,-3.52,-4.88,7
324,9761.04,-2.39,-6.34,6
325,9528.99,-4.71,-8.07,9
326,10008.96,0.09,-3.22,4
327,10313.75,3.14,-1.99,3
328,10867.52,8.68,-2.3,5
329,9584.59,-4.15,-4.28,5
330,9553.38,-4.47,-8.16,6
331,10271.43,2.71,-2.53,3
332,10625.27,6.25,-1.99,3
333,9718.04,-2.82,-5.17,10
334,10512.37,5.12,-2.95,4
335,10469.17,4.69,-2.19,2
336,10570.05,5.7,-2.84,3
337,10249.13,2.49,-2.96,4
338,9739.28,-2.61,-2.78,2
339,9893.45,-1.07,-7.17,6
340,10078.82,0.79,-2.26,5
341,9178.18,-8.22,-8.35,7
342,9688.37,-3.12,-4.35,6
343,10499.64,5.0,-3.24,4
344,10212.97,2.13,-4.26,4
345,10718.48,7.18,-2.32,2
346,9908.18,-0.92,-3.81,2
347,10036.09,0.36,-3.8,4
348,9764.2,-2.36,-3.96,4
349,9738.43,-2.62,-2.95,4
350,9431.79,-5.68,-7.08,6
351,10114.79,1.15,-3.08,3
352,10200.08,2.0,-3.09,5
353,9525.96,-4.74,-5.3,7
354,10114.42,1.14,-4.03,6
355,10706.88,7.07,-1.0,2
356,9994.63,-0.05,-3.37,4
357,10123.84,1.24,-1.99,3
358,9529.95,-4.7,-8.17,10
359,9690.22,-3.1,-5.19,6
360,10091.33,0.91,-3.2,4
361,10712.48,7.12,-3.53,3
362,9836.43,-1.64,-4.11,4
363,9479.27,-5.21,-6.99,6
364,9828.91,-1.71,-5.05,5
365,10071.1,0.71,-2.4,3
366,9852.73,-1.47,-2.97,4
367,11023.99,10.24,-1.67,2
368,10937.55,9.38,-1.42,2
369,10189.26,1.89,-2.58,4
370,10157.79,1.58,-4.38,7
371,10792.4,7.92,-2.45,3
372,10330.77,3.31,-3.24,4
373,9814.43,-1.86,-3.27,4
374,10446.25,4.46,-2.98,3
375,9681.95,-3.18,-4.85,5
376,9909.23,-0.91,-5.77,7
377,10065.26,0.65,-4.94,7
378,10152.69,1.53,-3.18,3
379,10560.2,5.6,-2.66,3
380,9992.7,-0.07,-4.71,5
381,9750.72,-2.49,-3.95,8
382,9742.11,-2.58,-5.04,5
383,9773.94,-2.26,-4.87,8
384,9801.37,-1.99,-5.31,6
385,10328.98,3.29,-5.17,9
386,9929.33,-0.71,-6.05,4
387,10052.61,0.53,-5.3,4
388,10448.32,4.48,-2.75,5
389,10989.7,9.9,-2.34,3
390,10575.77,5.76,-2.34,3
391,9814.34,-1.86,-4.6,4
392,9897.72,-1.02,-4.49,5
393,10161.3,1.61,-5.16,7
394,10063.81,0.64,-2.75,3
395,10247.74,2.48,-2.98,4
396,10208.17,2.08,-3.93,3
397,9810.65,-1.89,-3.37,4
398,10153.82,1.54,-3.31,4
399,10245.52,2.46,-4.01,4
400,10674.94,6.75,-2.53,3
401,10439.95,4.4,-2.08,3
402,10269.29,2.69,-2.65,4
403,9663.04,-3.37,-6.47,6
404,10501.05,5.01,-2.49,4
405,10460.04,4.6,-2.61,3
406,10565.73,5.66,-2.11,2
407,10013.76,0.14,-3.5,5
408,9966.11,-0.34,-3.25,3
409,10384.39,3.84,-2.66,4
410,10228.81,2.29,-3.27,4
411,10146.6,1.47,-1.9,3
412,9701.97,-2.98,-4.65,5
413,10350.34,3.5,-3.0,5
414,10146.28,1.46,-2.17,2
415,10015.83,0.16,-4.35,6
416,10860.22,8.6,-1.41,3
417,10343.72,3.44,-3.28,3
418,10729.19,7.29,-3.06,4
419,10180.98,1.81,-2.34,4
420,10028.28,0.28,-3.72,5
421,10481.56,4.82,-1.99,2
422,9687.22,-3.13,-4.92,4
423,10542.13,5.42,-1.2,1
424,10118.4,1.18,-3.94,6
425,9622.15,-3.78,-5.53,5
426,9710.78,-2.89,-5.91,4
427,9573.33,-4.27,-5.61,3
428,10783.89,7.84,-2.53,3
429,10150.88,1.51,-4.5,4
430,9356.68,-6.43,-8.55,7
431,10170.8,1.71,-3.81,3
432,10517.83,5.18,-2.58,3
433,10757.62,7.58,-1.99,3
434,9959.7,-0.4,-4.17,4
435,9856.84,-1.43,-3.5,4
436,9909.75,-0.9,-3.94,6
437,10259.41,2.59,-1.99,2
438,9704.45,-2.96,-8.03,8
439,10376.23,3.76,-2.19,2
440,9592.76,-4.07,-6.53,6
441,10130.67,1.31,-5.74,6
442,10954.82,9.55,-1.74,3
443,10341.78,3.42,-5.09,6
