run,final_capital,total_return_pct,max_drawdown_pct,max_consec_losses
441,9305.53,-6.94,-16.58,11
442,11185.0,11.85,-5.29,5
443,10507.62,5.08,-6.98,4
444,8927.47,-10.73,-12.79,6
445,10323.72,3.24,-8.66,7
446,8702.21,-12.98,-13.69,8
447,9650.99,-3.49,-15.05,12
448,11708.55,17.09,-8.18,8
449,11329.51,13.3,-8.96,7
450,9248.49,-7.52,-10.7,11
451,10926.36,9.26,-9.41,6
452,10116.76,1.17,-7.4,6
453,9695.34,-3.05,-9.26,8
454,9590.98,-4.09,-9.79,6
455,9141.03,-8.59,-13.27,9
456,10639.21,6.39,-13.0,15
457,10030.02,0.3,-6.85,5
458,9614.37,-3.86,-12.2,8
459,10425.23,4.25,-4.9,5
460,8536.83,-14.63,-18.71,8
461,9937.49,-0.63,-11.37,7
462,10284.51,2.85,-7.26,5
463,9467.52,-5.32,-12.73,11
464,10346.99,3.47,-8.83,6
465,9269.17,-7.31,-11.55,7
466,10336.9,3.37,-9.56,10
467,10121.27,1.21,-9.63,9
468,9707.3,-2.93,-13.45,8
469,9902.96,-0.97,-10.15,7
470,10658.81,6.59,-12.65,10
471,10128.4,1.28,-11.78,10
472,7531.2,-24.69,-24.69,11
473,8855.14,-11.45,-12.37,9
474,9988.25,-0.12,-8.71,6
475,8849.88,-11.5,-13.95,11
476,8217.89,-17.82,-18.89,10
477,8998.04,-10.02,-13.43,11
478,10374.26,3.74,-5.85,6
479,10986.19,9.86,-7.39,5
480,10505.58,5.06,-14.73,11
481,10511.2,5.11,-4.9,5
482,9567.83,-4.32,-9.13,8
483,11159.94,11.6,-9.2,7
484,9224.01,-7.76,-9.02,7
485,11688.06,16.88,-5.06,4
486,11972.73,19.73,-5.28,4
487,8628.61,-13.71,-14.81,9
488,8678.92,-13.21,-18.75,11
489,8642.93,-13.57,-13.57,11
490,8819.41,-11.81,-14.52,6
491,10775.64,7.76,-7.88,6
492,9138.55,-8.61,-13.18,10
493,10526.56,5.27,-10.94,11
494,9395.61,-6.04,-12.31,10
495,11343.96,13.44,-9.97,8
496,8745.65,-12.54,-14.73,9
497,10216.28,2.16,-8.27,8
498,11341.13,13.41,-6.07,4
499,11040.74,10.41,-6.01,6
500,12594.02,25.94,-3.94,5
501,10608.5,6.08,-7.33,6
502,9920.92,-0.79,-9.31,5
503,10039.36,0.39,-6.79,7
504,12945.24,29.45,-4.46,4
505,13091.22,30.91,-4.94,4
506,9449.14,-5.51,-8.55,5
507,11368.32,13.68,-6.29,7
508,9023.82,-9.76,-11.53,9
509,9639.48,-3.61,-9.51,9
510,9243.37,-7.57,-11.18,7
511,8649.87,-13.5,-16.27,7
512,11192.48,11.92,-13.9,11
513,9333.23,-6.67,-11.42,6
514,7997.25,-20.03,-20.03,8
515,9729.27,-2.71,-11.95,12
516,8962.84,-10.37,-13.07,7
517,9071.95,-9.28,-13.97,11
518,9140.46,-8.6,-12.24,6
519,9602.02,-3.98,-9.4,4
520,10307.38,3.07,-6.88,6
521,10323.3,3.23,-8.98,6
522,9013.72,-9.86,-13.66,7
523,8412.33,-15.88,-20.56,13
524,9409.22,-5.91,-13.4,7
525,13290.74,32.91,-4.78,5
526,8866.56,-11.33,-12.06,6
527,8337.26,-16.63,-19.85,10
528,9870.97,-1.29,-9.94,5
529,9380.8,-6.19,-13.53,9
530,9548.26,-4.52,-11.94,8
531,8832.21,-11.68,-13.71,12
532,11218.03,12.18,-7.45,9
533,10261.7,2.62,-10.91,10
534,10975.43,9.75,-10.11,5
535,9356.45,-6.44,-12.25,13
536,10269.18,2.69,-9.81,6
537,9998.63,-0.01,-12.18,13
538,9912.47,-0.88,-12.15,12
539,9353.26,-6.47,-18.25,10
540,10019.83,0.2,-6.76,6
541,11164.9,11.65,-9.3,11
542,9417.14,-5.83,-18.9,14
543,10391.18,3.91,-7.69,5
544,8728.27,-12.72,-15.93,13
545,11970.83,19.71,-4.21,5
546,11442.86,14.43,-10.76,8
547,9862.81,-1.37,-9.43,5
548,12226.73,22.27,-4.62,6
549,9873.54,-1.26,-14.46,9
550,8706.06,-12.94,-17.6,7
551,10289.86,2.9,-5.57,5
552,11637.69,16.38,-7.1,7
553,9318.36,-6.82,-11.89,8
554,9188.79,-8.11,-14.05,13
555,9945.61,-0.54,-7.65,7
556,9944.01,-0.56,-7.2,5
557,9060.3,-9.4,-16.4,11
558,9882.68,-1.17,-8.76,7
559,9220.0,-7.8,-13.35,10
560,9541.52,-4.58,-12.65,11
561,8824.88,-11.75,-12.75,8
562,11964.4,19.64,-4.85,3
563,11899.4,18.99,-5.85,6
564,8848.14,-11.52,-14.58,13
565,11618.15,16.18,-8.42,9
566,9940.19,-0.6,-16.45,9
567,10282.61,2.83,-8.98,6
568,9770.84,-2.29,-11.96,7
569,10100.94,1.01,-11.63,6
570,10605.05,6.05,-7.07,4
571,9500.91,-4.99,-11.73,8
572,10021.8,0.22,-7.32,5
573,10703.39,7.03,-9.58,10
574,10525.27,5.25,-7.05,7
575,9336.59,-6.63,-7.49,7
576,10188.21,1.88,-10.84,7
577,8584.56,-14.15,-15.61,14
578,8310.99,-16.89,-21.55,11
579,10366.55,3.67,-8.65,9
580,10812.89,8.13,-13.42,7
581,9919.52,-0.8,-10.26,9
582,11981.84,19.82,-10.67,7
583,11654.8,16.55,-4.74,4
584,9610.23,-3.9,-7.45,5
585,12805.52,28.06,-5.1,3
586,9679.7,-3.2,-7.74,5
587,9332.91,-6.67,-11.28,5
588,10366.33,3.66,-5.06,5
589,8877.92,-11.22,-11.95,7
590,9638.51,-3.61,-7.73,8
591,9322.24,-6.78,-16.56,9
592,11746.77,17.47,-6.12,7
593,9790.76,-2.09,-11.33,7
594,8107.24,-18.93,-19.79,10
595,12192.8,21.93,-5.1,5
596,11464.15,14.64,-6.03,5
597,10995.64,9.96,-10.22,7
598,12489.02,24.89,-6.29,5
599,10107.74,1.08,-12.13,9
600,11091.78,10.92,-5.85,6
601,11786.18,17.86,-6.52,8
602,11965.14,19.65,-7.19,4
603,12166.26,21.66,-6.12,7
604,9975.01,-0.25,-7.99,7
605,10688.13,6.88,-5.79,6
606,11546.34,15.46,-10.47,11
607,9628.73,-3.71,-16.41,7
608,11452.91,14.53,-11.06,5
609,11500.74,15.01,-7.94,7
610,7980.3,-20.2,-21.57,16
611,9452.49,-5.48,-11.45,12
612,7575.57,-24.24,-24.26,13
613,8932.42,-10.68,-12.41,8
614,9403.19,-5.97,-10.45,7
615,10342.64,3.43,-10.18,8
