timestamp_utc,trigger_candle_utc,setup_key,setup_hash,symbol,name,group,playbook,price,real_entry,target,stop,rr,score,regime_score,setup_score,trigger_score,atr,adx,rsi,rs20,extension_pct,reasons,warnings,blocked,status,bars_open,days_open,current_price,pnl_pct,mfe_pct,mae_pct,exit_date,exit_price,exit_reason,closed_utc,year,month,vol_ratio,pullback_atr,trend_quality,confluence_count,adx_at_entry,vix_proxy
2025-04-29T00:00:00-04:00,2025-04-29T00:00:00-04:00,OKTA|breakout|2025-04-29T00:00:00-04:00|112.54|126.79|103.68,5f598a49106bd319d102c79df6dc04de7c1ffba074ec2ce43b12b575d9aad936,OKTA,Okta Inc.,Tech,breakout,113.3400,113.3400,126.7900,103.6800,1.6100,11.2400,4.9600,2.0800,4.2000,5.0800,19.9200,63.9000,7.8600,22.1500,"Precio > EMA200 | EMA50 > EMA200 | EMA200 con pendiente positiva consistente | Supertrend: cruce alcista reciente (ST=96.49) | Direccionalidad valida (ADX 19.9, quality=0.63) | RSI en zona ideal (63.9) | EMA20 > EMA50 con pendiente positiva | RS positiva vs SPY: +7.86%",Extension alta: 22.1% sobre EMA200 (penalty=0.47) | Lejos de EMA20 para pullback (2.06 ATR),,hit_target,12,12,126.7900,11.8670,12.5525,-1.9675,2025-05-16,126.7900,target_hit,2026-07-10T02:45:23.070279+00:00,2025,4,3.1000,2.0600,0.6300,4,19.9200,24.1700
2024-10-11T00:00:00-04:00,2024-10-11T00:00:00-04:00,JPM|breakout|2024-10-11T00:00:00-04:00|214.63|225.36|206.06,fcbe271f5d5b96d30f4c6214345672a2e78e3c49bd887a29e045260f1c1e0897,JPM,JPMorgan Chase,Finance,breakout,215.9569,215.9569,225.3600,206.0600,1.2500,11.7800,5.0800,2.0000,4.2000,4.5200,20.4100,68.2800,6.0200,15.1400,"Precio > EMA200 | EMA50 > EMA200 | EMA200 con pendiente positiva consistente | Supertrend: cruce alcista reciente (ST=198.26) | Direccionalidad valida (ADX 20.4, quality=0.69) | RSI fuerte de tendencia (68.3) | EMA20 > EMA50 con pendiente positiva | RS positiva vs SPY: +6.02%",Lejos de EMA20 para pullback (2.40 ATR),,expired,15,15,212.2100,-1.7348,1.3816,-2.0075,,212.2100,time_stop_15_bars,2026-07-10T02:45:23.947125+00:00,2024,10,2.0200,2.4000,0.6900,4,20.4100,20.4600
2025-01-17T00:00:00-05:00,2025-01-17T00:00:00-05:00,JPM|breakout|2025-01-17T00:00:00-05:00|251.53|272.41|244.06,0de8da984078058014c9a4ad9aaba1693b9994049bb31da12296acbcbf4cab54,JPM,JPMorgan Chase,Finance,breakout,255.1565,255.1565,272.4100,244.0600,2.8000,9.7500,4.6000,1.5500,3.6000,4.9800,21.4500,73.3100,10.0700,20.8600,"Precio > EMA200 | EMA50 > EMA200 | EMA200 con pendiente positiva consistente | Supertrend alcista (ST=233.14) | Direccionalidad valida (ADX 21.4, quality=0.75) | RSI fuerte de tendencia (73.3) | EMA20 > EMA50 con pendiente positiva | RS positiva vs SPY: +10.07%",Extension alta: 20.9% sobre EMA200 (penalty=0.45) | Lejos de EMA20 para pullback (2.79 ATR),,expired,15,15,266.8900,4.5987,5.9528,-1.0080,,266.8900,time_stop_15_bars,2026-07-10T02:45:23.967367+00:00,2025,1,1.6200,2.7900,0.7500,3,21.4500,15.9700
2025-09-19T00:00:00-04:00,2025-09-19T00:00:00-04:00,JPM|breakout|2025-09-19T00:00:00-04:00|308.87|326.51|301.45,72ad2c026232e4f71e5417ac1661e0a425682c33afe8a5d9de965be06c12ab29,JPM,JPMorgan Chase,Finance,breakout,305.9667,305.9667,326.5100,301.4500,2.3800,9.1500,4.5000,1.0500,3.6000,4.9400,19.7700,71.0400,3.2800,18.7300,"Precio > EMA200 | EMA50 > EMA200 | EMA200 con pendiente positiva consistente | Supertrend alcista (ST=291.87) | Direccionalidad valida (ADX 19.8, quality=0.70) | EMA20 > EMA50 con pendiente positiva | RS positiva vs SPY: +3.28% | Ruptura de máximo reciente",Lejos de EMA20 para pullback (2.21 ATR) | RSI fuera de zona ideal (71.0),,hit_stop,8,8,301.4500,-1.4762,1.9851,-1.8216,2025-10-02,301.4500,stop_hit,2026-07-10T02:45:24.020359+00:00,2025,9,2.8200,2.2100,0.7000,3,19.7700,15.4500
2023-11-14T00:00:00-05:00,2023-11-14T00:00:00-05:00,V|breakout|2023-11-14T00:00:00-05:00|242.34|255.68|237.40,8dd7670890b15524ac9c7651509049db36db5eea2233aaaccb97691462a15190,V,Visa Inc.,Finance,breakout,243.9545,243.9545,255.6800,237.4000,2.7000,9.6400,4.4900,1.5500,3.6000,3.2900,24.1800,64.0600,-0.3200,7.0000,"Precio > EMA200 | EMA50 > EMA200 | EMA200 con pendiente positiva consistente | Supertrend alcista (ST=232.60) | Direccionalidad valida (ADX 24.2, quality=0.70) | RSI en zona ideal (64.1) | EMA20 > EMA50 con pendiente positiva | Ruptura de máximo reciente",Lejos de EMA20 para pullback (1.99 ATR) | RS plana vs SPY: -0.32% (grupo=Finance),,expired,15,15,251.0500,2.9084,3.5400,-1.2028,,251.0500,time_stop_15_bars,2026-07-10T02:45:24.759434+00:00,2023,11,2.2800,1.9900,0.7000,3,24.1800,14.1600
2024-03-12T00:00:00-04:00,2024-03-12T00:00:00-04:00,V|breakout|2024-03-12T00:00:00-04:00|279.15|289.00|273.77,de071888a757104116fea1321be4502064aee91029f00f0d68c0b1aa7f946a91,V,Visa Inc.,Finance,breakout,284.1005,284.1005,289.0000,273.7700,1.8300,9.9100,4.2100,3.0000,3.2000,3.5800,20.8700,60.5200,0.0600,12.7900,"Precio > EMA200 | EMA50 > EMA200 | EMA200 con pendiente positiva consistente | Supertrend alcista (ST=268.46) | Direccionalidad valida (ADX 20.9, quality=0.56) | Distancia operable a EMA20 (1.09 ATR) | RSI en zona ideal (60.5) | EMA20 > EMA50 con pendiente positiva",Confluencia baja (2/5 senales) — penalty 0.5,,hit_stop,9,9,273.7700,-3.6362,0.6922,-3.6510,2024-03-26,273.7700,stop_hit,2026-07-10T02:45:24.783970+00:00,2024,3,1.5300,1.0900,0.5600,2,20.8700,13.8400
2024-10-30T00:00:00-04:00,2024-10-30T00:00:00-04:00,V|breakout|2024-10-30T00:00:00-04:00|286.38|299.56|279.54,20f3a58c990adbb8d91abcc853e22e4d044e545340e1311a9241d53c02e46d74,V,Visa Inc.,Finance,breakout,284.7332,284.7332,299.5600,279.5400,1.9200,11.2000,4.5500,2.5500,3.6000,4.5600,20.4700,61.7600,2.7900,7.4800,"Precio > EMA200 | EMA50 > EMA200 | EMA200 con pendiente positiva consistente | Supertrend alcista (ST=274.03) | Direccionalidad valida (ADX 20.5, quality=0.72) | RSI en zona ideal (61.8) | EMA20 > EMA50 con pendiente positiva | RS positiva vs SPY: +2.79%",Lejos de EMA20 para pullback (1.55 ATR),,hit_target,4,4,299.5600,5.2073,7.1094,-0.4506,2024-11-06,299.5600,target_hit,2026-07-10T02:45:24.834496+00:00,2024,10,1.7400,1.5500,0.7200,4,20.4700,20.3500
2024-11-25T00:00:00-05:00,2024-11-25T00:00:00-05:00,V|breakout|2024-11-25T00:00:00-05:00|309.70|333.13|303.01,6105f4adfb94845591cbe65d6eb6d551b44d24d651132f71c4f44f03f3cb53b6,V,Visa Inc.,Finance,breakout,307.3062,307.3062,333.1300,303.0100,3.5000,8.9100,4.6100,2.0000,2.8000,4.4600,44.8100,70.8500,7.5400,13.7200,"Precio > EMA200 | EMA50 > EMA200 | EMA200 con pendiente positiva consistente | Supertrend alcista (ST=295.09) | Direccionalidad valida (ADX 44.8, quality=0.76) | RSI fuerte de tendencia (70.8) | EMA20 > EMA50 con pendiente positiva | RS positiva vs SPY: +7.54%",Lejos de EMA20 para pullback (2.07 ATR) | Confluencia baja (2/5 senales) — penalty 0.5,,expired,15,15,306.3300,-0.3186,3.4913,-1.3290,,306.3300,time_stop_15_bars,2026-07-10T02:45:24.839467+00:00,2024,11,2.2500,2.0700,0.7600,2,44.8100,14.6000
2025-02-28T00:00:00-05:00,2025-02-28T00:00:00-05:00,V|breakout|2025-02-28T00:00:00-05:00|359.27|375.52|351.14,9f09fc6cdd0e308f594d47b66dec47f9b4db021e57b9df5e1dc73c8fef59071a,V,Visa Inc.,Finance,breakout,356.6954,356.6954,375.5200,351.1400,2.0000,8.9300,4.6800,1.5500,3.2000,5.4200,47.1200,73.8600,7.7000,20.5300,"Precio > EMA200 | EMA50 > EMA200 | EMA200 con pendiente positiva consistente | Supertrend alcista (ST=338.94) | Direccionalidad valida (ADX 47.1, quality=0.79) | RSI fuerte de tendencia (73.9) | EMA20 > EMA50 con pendiente positiva | RS positiva vs SPY: +7.70%",Extension alta: 20.5% sobre EMA200 (penalty=0.45) | Lejos de EMA20 para pullback (2.54 ATR) | Confluencia baja (2/5 senales) — penalty 0.5,,hit_stop,1,1,351.1400,-1.5575,0.0444,-2.6964,2025-03-04,351.1400,stop_hit,2026-07-10T02:45:24.858438+00:00,2025,2,2.5100,2.5400,0.7900,2,47.1200,19.6300
2025-05-30T00:00:00-04:00,2025-05-30T00:00:00-04:00,V|breakout|2025-05-30T00:00:00-04:00|362.33|384.35|352.98,69935be6a97d659e9f2ecfc2e42fc94edc349355db32dc453d1468e5b9a94504,V,Visa Inc.,Finance,breakout,361.7228,361.7228,384.3500,352.9800,2.3600,9.6600,4.4100,2.5500,3.2000,6.2300,24.9900,63.7000,1.2800,13.7800,"Precio > EMA200 | EMA50 > EMA200 | EMA200 con pendiente positiva consistente | Supertrend alcista (ST=344.58) | Direccionalidad valida (ADX 25.0, quality=0.65) | RSI en zona ideal (63.7) | EMA20 > EMA50 con pendiente positiva | RS positiva vs SPY: +1.28%",Lejos de EMA20 para pullback (1.45 ATR) | Confluencia baja (2/5 senales) — penalty 0.5,,hit_stop,9,9,352.9800,-2.4170,2.9980,-5.3706,2025-06-13,352.9800,stop_hit,2026-07-10T02:45:24.877423+00:00,2025,5,1.6300,1.4500,0.6500,2,24.9900,18.5700
2025-12-11T00:00:00-05:00,2025-12-11T00:00:00-05:00,V|breakout|2025-12-11T00:00:00-05:00|344.21|363.82|330.75,ad1881f5eb4c8de86e10598af4a811df95f718a9cfa1f3600e2dcaa585c2ed6c,V,Visa Inc.,Finance,breakout,346.3961,346.3961,363.8200,330.7500,1.4600,8.9800,3.2300,2.1500,4.2000,6.6200,25.2600,63.5000,1.1400,2.9600,"Precio > EMA200 | Supertrend: cruce alcista reciente (ST=316.46) | Direccionalidad valida (ADX 25.3, quality=0.62) | RSI en zona ideal (63.5) | Precio sostiene EMA50 | RS positiva vs SPY: +1.14% | Ruptura de máximo reciente | Supertrend: flip alcista = entrada de tendencia","EMA200 sin pendiente positiva | Lejos de EMA20 para pullback (2.07 ATR) | Confluencia maxima (5/5) — posible chasing, penalizacion aplicada",,expired,15,15,356.0900,2.7973,3.1021,-1.2506,,356.0900,time_stop_15_bars,2026-07-10T02:45:24.919133+00:00,2025,12,1.9100,2.0700,0.6200,5,25.2600,14.8500
2025-12-19T00:00:00-05:00,2025-12-19T00:00:00-05:00,V|breakout|2025-12-19T00:00:00-05:00|347.81|367.75|339.31,952478fa4d1b73f0f451f95edf81ccc0d6ac1365a99110ae8209c0078e37ef99,V,Visa Inc.,Finance,breakout,350.5489,350.5489,367.7500,339.3100,2.3500,9.5700,4.3700,2.5500,3.1500,5.6600,24.5300,64.8000,3.2600,3.8500,"Precio > EMA200 | EMA50 > EMA200 | EMA200 con pendiente positiva consistente | Supertrend alcista (ST=329.94) | Direccionalidad valida (ADX 24.5, quality=0.63) | RSI en zona ideal (64.8) | EMA20 > EMA50 con pendiente positiva | RS positiva vs SPY: +3.26%",Lejos de EMA20 para pullback (1.89 ATR) | Confluencia baja (2/5 senales) — penalty 0.5,,hit_stop,13,13,339.3100,-3.2061,1.8807,-4.1705,2026-01-12,339.3100,stop_hit,2026-07-10T02:45:24.920242+00:00,2025,12,2.5000,1.8900,0.6300,2,24.5300,14.9100
2026-04-29T00:00:00-04:00,2026-04-29T00:00:00-04:00,V|breakout|2026-04-29T00:00:00-04:00|334.17|363.14|310.99,00a679b765ab430dbc2811586d7960cb6183c9db39edbd53991543fca24b8147,V,Visa Inc.,Finance,breakout,332.1914,332.1914,363.1400,310.9900,1.2500,7.7200,3.4700,0.6500,4.2000,7.7500,18.4500,72.3600,1.3800,2.9200,"Precio > EMA200 | Supertrend: cruce alcista reciente (ST=312.12) | Direccionalidad valida (ADX 18.5, quality=0.73) | Precio sostiene EMA50 | RS positiva vs SPY: +1.38% | Ruptura de máximo reciente | Supertrend: flip alcista = entrada de tendencia | MACD histograma acelerando > 0","EMA200 sin pendiente positiva | Lejos de EMA20 para pullback (2.96 ATR) | RSI fuera de zona ideal (72.4) | Confluencia maxima (5/5) — posible chasing, penalizacion aplicada",,expired,15,15,331.1200,-0.3225,0.8967,-5.0228,,331.1200,time_stop_15_bars,2026-07-10T02:45:24.947385+00:00,2026,4,2.5100,2.9600,0.7300,5,18.4500,18.8100
2024-11-25T00:00:00-05:00,2024-11-25T00:00:00-05:00,MA|breakout|2024-11-25T00:00:00-05:00|521.04|547.38|509.06,795a9fe1b058bcc76acadb8c1d45b9e34fb47f695ed25aec318c43afed56d370,MA,Mastercard Inc.,Finance,breakout,523.4602,523.4602,547.3800,509.0600,2.2000,10.0900,4.3900,3.0000,3.2000,7.9800,33.2500,60.6800,0.7400,11.8200,"Precio > EMA200 | EMA50 > EMA200 | EMA200 con pendiente positiva consistente | Supertrend alcista (ST=498.31) | Direccionalidad valida (ADX 33.2, quality=0.65) | Distancia operable a EMA20 (1.14 ATR) | RSI en zona ideal (60.7) | EMA20 > EMA50 con pendiente positiva",Confluencia baja (2/5 senales) — penalty 0.5,,expired,15,15,514.4700,-1.7182,1.5273,-2.0565,,514.4700,time_stop_15_bars,2026-07-10T02:45:25.751339+00:00,2024,11,1.5600,1.1400,0.6500,2,33.2500,14.6000
2025-05-30T00:00:00-04:00,2025-05-30T00:00:00-04:00,MA|breakout|2025-05-30T00:00:00-04:00|581.19|617.45|566.34,f745df9447d8f18c5e12a8e33265b39ce9e13cb9aef3388212f133740f94c627,MA,Mastercard Inc.,Finance,breakout,575.5003,575.5003,617.4500,566.3400,2.4400,9.6800,4.4300,2.5500,3.2000,9.9000,27.8300,64.6300,1.5900,11.8800,"Precio > EMA200 | EMA50 > EMA200 | EMA200 con pendiente positiva consistente | Supertrend alcista (ST=549.88) | Direccionalidad valida (ADX 27.8, quality=0.67) | RSI en zona ideal (64.6) | EMA20 > EMA50 con pendiente positiva | RS positiva vs SPY: +1.59%",Lejos de EMA20 para pullback (1.65 ATR) | Confluencia baja (2/5 senales) — penalty 0.5,,hit_stop,9,9,566.3400,-1.5917,2.5592,-4.7183,2025-06-13,566.3400,stop_hit,2026-07-10T02:45:25.790817+00:00,2025,5,2.0200,1.6500,0.6700,2,27.8300,18.5700
2025-12-19T00:00:00-05:00,2025-12-19T00:00:00-05:00,MA|breakout|2025-12-19T00:00:00-05:00|569.44|604.16|554.61,c1bdbec1a75c99cddb8602efeeefd2a93e6c5a45f6490829ff43a4ec7847b64d,MA,Mastercard Inc.,Finance,breakout,573.0791,573.0791,604.1600,554.6100,2.3400,9.1700,4.3700,2.1500,3.1500,9.8800,19.7500,62.1300,3.7900,3.4400,"Precio > EMA200 | EMA50 > EMA200 | EMA200 con pendiente positiva consistente | Supertrend alcista (ST=537.24) | Direccionalidad valida (ADX 19.7, quality=0.64) | RSI en zona ideal (62.1) | Precio sostiene EMA50 | RS positiva vs SPY: +3.79%",Lejos de EMA20 para pullback (1.59 ATR) | Confluencia baja (2/5 senales) — penalty 0.5,,hit_stop,13,13,554.6100,-3.2228,2.3928,-3.3279,2026-01-12,554.6100,stop_hit,2026-07-10T02:45:25.835870+00:00,2025,12,2.3300,1.5900,0.6400,2,19.7500,14.9100
2023-08-07T00:00:00-04:00,2023-08-07T00:00:00-04:00,BRK-B|breakout|2023-08-07T00:00:00-04:00|362.58|374.01|353.76,ece6e5ffa44ddf52bd5ca8d217e136be063224d26f4bc96de4348003b06bd797,BRK-B,Berkshire Hathaway,Finance,breakout,364.2000,364.2000,374.0100,353.7600,1.3000,10.3100,4.7100,2.0000,3.6000,4.5100,34.3900,72.7400,3.7700,13.5000,"Precio > EMA200 | EMA50 > EMA200 | EMA200 con pendiente positiva consistente | Supertrend alcista (ST=345.42) | Direccionalidad valida (ADX 34.4, quality=0.81) | RSI fuerte de tendencia (72.7) | EMA20 > EMA50 con pendiente positiva | RS positiva vs SPY: +3.77%",Lejos de EMA20 para pullback (3.05 ATR),,hit_stop,3,3,353.7600,-2.8666,0.0631,-3.0203,2023-08-11,353.7600,stop_hit,2026-07-10T02:45:26.490426+00:00,2023,8,1.8300,3.0500,0.8100,3,34.3900,15.7700
2024-11-06T00:00:00-05:00,2024-11-06T00:00:00-05:00,BRK-B|breakout|2024-11-06T00:00:00-05:00|468.90|491.35|455.47,23601d8ef7521068e0823d6b3addca1daefef7be82c34fb6b4b81c8dbab46921,BRK-B,Berkshire Hathaway,Finance,breakout,461.9800,461.9800,491.3500,455.4700,1.6700,10.8000,4.8500,1.6500,3.8000,7.3400,21.4200,60.6500,0.4400,10.5400,"Precio > EMA200 | EMA50 > EMA200 | EMA200 con pendiente positiva consistente | Supertrend: cruce alcista reciente (ST=440.76) | Direccionalidad valida (ADX 21.4, quality=0.58) | RSI en zona ideal (60.7) | Precio sostiene EMA50 | RS levemente positiva vs SPY: +0.44%",Lejos de EMA20 para pullback (1.75 ATR),,hit_target,14,14,491.3500,6.3574,6.4267,-0.5368,2024-11-27,491.3500,target_hit,2026-07-10T02:45:26.591457+00:00,2024,11,1.8700,1.7500,0.5800,4,21.4200,16.2700
2025-08-26T00:00:00-04:00,2025-08-26T00:00:00-04:00,BRK-B|breakout|2025-08-26T00:00:00-04:00|492.21|520.67|481.91,e9f5bd3783c5a31b653cb5406bc57afb867ff562c09e7e09f4bacd7b4a974b21,BRK-B,Berkshire Hathaway,Finance,breakout,498.0300,498.0300,520.6700,481.9100,2.7600,9.1600,4.3600,2.1500,3.1500,6.8700,24.2600,63.5200,1.7300,2.5200,"Precio > EMA200 | EMA50 > EMA200 | EMA200 con pendiente positiva consistente | Supertrend alcista (ST=469.81) | Direccionalidad valida (ADX 24.3, quality=0.63) | RSI en zona ideal (63.5) | Precio sostiene EMA50 | RS positiva vs SPY: +1.73%",Lejos de EMA20 para pullback (1.71 ATR) | Confluencia baja (2/5 senales) — penalty 0.5,,expired,15,15,490.5000,-1.5120,1.9336,-2.3613,,490.5000,time_stop_15_bars,2026-07-10T02:45:26.654738+00:00,2025,8,1.6300,1.7100,0.6300,2,24.2600,14.6200
2026-02-04T00:00:00-05:00,2026-02-04T00:00:00-05:00,BRK-B|breakout|2026-02-04T00:00:00-05:00|503.83|527.96|492.28,5bad5df23337325dafa3829bbd4e4755d8d9cccdf90d01fe27b37d3fd9168075,BRK-B,Berkshire Hathaway,Finance,breakout,504.1800,504.1800,527.9600,492.2800,2.0900,9.2900,3.5400,2.1500,3.6000,7.7000,26.8500,62.3700,1.7700,2.7600,"Precio > EMA200 | EMA50 > EMA200 | Supertrend alcista (ST=479.14) | Direccionalidad valida (ADX 26.9, quality=0.70) | RSI en zona ideal (62.4) | Precio sostiene EMA50 | RS positiva vs SPY: +1.77% | Ruptura de máximo reciente",EMA200 sin pendiente positiva | Lejos de EMA20 para pullback (1.91 ATR),,hit_stop,10,10,492.2800,-2.3603,1.0869,-2.4535,2026-02-20,492.2800,stop_hit,2026-07-10T02:45:26.689749+00:00,2026,2,2.0200,1.9100,0.7000,3,26.8500,18.6400
2023-09-14T00:00:00-04:00,2023-09-14T00:00:00-04:00,GS|breakout|2023-09-14T00:00:00-04:00|325.29|340.62|316.15,7acc948982d6b559ded9725403e70c6a10100c13fda017fce54e53bf2198327e,GS,Goldman Sachs,Finance,breakout,323.3786,323.3786,340.6200,316.1500,1.6800,10.4000,5.0500,0.6500,4.2000,6.1000,19.0500,66.3500,3.1300,4.8800,"Precio > EMA200 | EMA50 > EMA200 | EMA200 con pendiente positiva consistente | Supertrend: cruce alcista reciente (ST=303.40) | Direccionalidad valida (ADX 19.1, quality=0.68) | Precio sostiene EMA50 | RS positiva vs SPY: +3.13% | Ruptura de máximo reciente",Lejos de EMA20 para pullback (2.36 ATR) | RSI fuera de zona ideal (66.4),,hit_stop,4,4,316.1500,-2.2353,0.7094,-3.6376,2023-09-21,316.1500,stop_hit,2026-07-10T02:45:27.397504+00:00,2023,9,1.6100,2.3600,0.6800,4,19.0500,12.8200
2023-11-03T00:00:00-04:00,2023-11-03T00:00:00-04:00,GS|breakout|2023-11-03T00:00:00-04:00|309.29|328.76|294.90,8103790c22670cec3eb3a37f36627f6cc136507f2dae12771cbffdccbc2669df,GS,Goldman Sachs,Finance,breakout,304.1102,304.1102,328.7600,294.9000,1.3500,8.4300,2.6800,2.1500,3.6000,6.8100,29.1000,65.2000,3.6500,1.1300,"Precio > EMA200 | Supertrend alcista (ST=284.30) | Direccionalidad valida (ADX 29.1, quality=0.64) | RSI en zona ideal (65.2) | Precio sostiene EMA50 | RS positiva vs SPY: +3.65% | Ruptura de máximo reciente | MACD histograma acelerando > 0",EMA200 sin pendiente positiva | Lejos de EMA20 para pullback (2.67 ATR),,expired,15,15,318.7600,4.8179,6.1000,-0.7668,,318.7600,time_stop_15_bars,2026-07-10T02:45:27.408177+00:00,2023,11,1.5500,2.6700,0.6400,3,29.1000,14.9100
2023-12-01T00:00:00-05:00,2023-12-01T00:00:00-05:00,GS|breakout|2023-12-01T00:00:00-05:00|331.64|359.67|323.18,100b54232bca77551b6c5f8058f5795cc7e13158efcff019cbeb989459360551,GS,Goldman Sachs,Finance,breakout,329.8983,329.8983,359.6700,323.1800,3.3100,10.1700,4.5700,2.0000,3.6000,5.6400,32.6400,73.6000,5.3800,7.7800,"Precio > EMA200 | EMA50 > EMA200 | EMA200 con pendiente positiva consistente | Supertrend alcista (ST=311.49) | Direccionalidad valida (ADX 32.6, quality=0.74) | RSI fuerte de tendencia (73.6) | EMA20 > EMA50 con pendiente positiva | RS positiva vs SPY: +5.38%",Lejos de EMA20 para pullback (2.88 ATR),,hit_target,8,8,359.6700,9.0245,11.4253,-1.7484,2023-12-14,359.6700,target_hit,2026-07-10T02:45:27.413301+00:00,2023,12,1.8100,2.8800,0.7400,3,32.6400,12.6300
2024-03-21T00:00:00-04:00,2024-03-21T00:00:00-04:00,GS|breakout|2024-03-21T00:00:00-04:00|396.56|420.18|377.68,e421e236b5db70a7f745a78c48b0a4a58ef41034e457629825e6c9f37154df98,GS,Goldman Sachs,Finance,breakout,390.0084,390.0084,420.1800,377.6800,1.2500,10.2100,4.6100,2.0000,3.6000,7.9700,28.4300,73.3000,3.4900,17.2300,"Precio > EMA200 | EMA50 > EMA200 | EMA200 con pendiente positiva consistente | Supertrend alcista (ST=364.93) | Direccionalidad valida (ADX 28.4, quality=0.76) | RSI fuerte de tendencia (73.3) | EMA20 > EMA50 con pendiente positiva | RS positiva vs SPY: +3.49%",Lejos de EMA20 para pullback (2.78 ATR),,hit_stop,14,14,377.6800,-3.1611,3.0305,-4.8541,2024-04-12,377.6800,stop_hit,2026-07-10T02:45:27.436372+00:00,2024,3,1.9500,2.7800,0.7600,3,28.4300,12.9200
2024-04-22T00:00:00-04:00,2024-04-22T00:00:00-04:00,GS|breakout|2024-04-22T00:00:00-04:00|400.05|423.12|386.94,68d09908b77d40c37e9dfe2bf0fca784de72f2403031e5114c04a74bf79dc091,GS,Goldman Sachs,Finance,breakout,404.0321,404.0321,423.1200,386.9400,1.7600,11.3100,4.9600,2.5500,3.8000,8.7500,22.9300,61.6000,6.7100,14.9600,"Precio > EMA200 | EMA50 > EMA200 | EMA200 con pendiente positiva consistente | Supertrend: cruce alcista reciente (ST=367.12) | Direccionalidad valida (ADX 22.9, quality=0.63) | RSI en zona ideal (61.6) | EMA20 > EMA50 con pendiente positiva | RS positiva vs SPY: +6.71%",Lejos de EMA20 para pullback (1.51 ATR),,hit_target,8,8,423.1200,4.7244,4.9348,-1.5777,2024-05-03,423.1200,target_hit,2026-07-10T02:45:27.442275+00:00,2024,4,1.6800,1.5100,0.6300,3,22.9300,16.9400
2024-07-09T00:00:00-04:00,2024-07-09T00:00:00-04:00,GS|breakout|2024-07-09T00:00:00-04:00|455.98|481.81|442.72,6638db6dbc8f1998d0944d3d7cf4a69e346e51d13d4af906ff664c1a0534a859,GS,Goldman Sachs,Finance,breakout,462.8921,462.8921,481.8100,442.7200,1.9500,8.5500,4.3500,1.5500,3.1500,8.8400,18.0800,63.0100,-0.4800,18.6900,"Precio > EMA200 | EMA50 > EMA200 | EMA200 con pendiente positiva consistente | Supertrend alcista (ST=427.75) | Direccionalidad valida (ADX 18.1, quality=0.63) | RSI en zona ideal (63.0) | EMA20 > EMA50 con pendiente positiva | Cerca de ruptura del máximo de 20 sesiones",Lejos de EMA20 para pullback (1.49 ATR) | RS plana vs SPY: -0.48% (grupo=Finance) | Confluencia baja (2/5 senales) — penalty 0.5,,hit_target,4,4,481.8100,4.0869,5.5396,-0.7771,2024-07-16,481.8100,target_hit,2026-07-10T02:45:27.458383+00:00,2024,7,2.1100,1.4900,0.6300,2,18.0800,12.5100
2025-01-15T00:00:00-05:00,2025-01-15T00:00:00-05:00,GS|breakout|2025-01-15T00:00:00-05:00|590.69|627.62|569.27,a93ea3341532e04b728b5672b10476c3a3c5b4531a37c524cec673e75ecc88cd,GS,Goldman Sachs,Finance,breakout,602.2743,602.2743,627.6200,569.2700,1.7200,10.6200,4.9200,2.1000,4.2000,14.0900,20.1500,63.5400,5.0500,20.7000,"Precio > EMA200 | EMA50 > EMA200 | EMA200 con pendiente positiva consistente | Supertrend: cruce alcista reciente (ST=541.47) | Direccionalidad valida (ADX 20.2, quality=0.61) | RSI en zona ideal (63.5) | EMA20 > EMA50 con pendiente positiva | RS positiva vs SPY: +5.05%","Extension alta: 20.7% sobre EMA200 (penalty=0.45) | Lejos de EMA20 para pullback (1.93 ATR) | Confluencia maxima (5/5) — posible chasing, penalizacion aplicada",,hit_target,4,4,627.6200,4.2083,4.4901,-1.4244,2025-01-23,627.6200,target_hit,2026-07-10T02:45:27.499586+00:00,2025,1,2.3600,1.9300,0.6100,5,20.1500,16.1200
2025-09-09T00:00:00-04:00,2025-09-09T00:00:00-04:00,GS|breakout|2025-09-09T00:00:00-04:00|756.17|797.42|732.87,9e67f1485a9c9380e9e50d51d94c6be55e4fe5ab3fcc25278c6271e24e4fa6d3,GS,Goldman Sachs,Finance,breakout,764.1701,764.1701,797.4200,732.8700,1.7700,10.1000,4.4400,2.0600,3.6000,15.5300,18.8000,64.7600,4.5100,22.9200,"Precio > EMA200 | EMA50 > EMA200 | EMA200 con pendiente positiva consistente | Supertrend alcista (ST=699.45) | Direccionalidad valida (ADX 18.8, quality=0.67) | RSI en zona ideal (64.8) | EMA20 > EMA50 con pendiente positiva | RS positiva vs SPY: +4.51%",Extension alta: 22.9% sobre EMA200 (penalty=0.49) | Lejos de EMA20 para pullback (1.76 ATR),,hit_target,6,6,797.4200,4.3511,4.5699,-0.0842,2025-09-18,797.4200,target_hit,2026-07-10T02:45:27.551463+00:00,2025,9,1.5400,1.7600,0.6700,3,18.8000,15.0400
