run,final_capital,total_return_pct,max_drawdown_pct,max_consec_losses
296,29333.44,193.33,-8.69,7
297,17154.52,71.55,-15.8,10
298,18899.0,88.99,-16.47,11
299,19386.71,93.87,-11.23,8
300,18010.92,80.11,-10.14,6
301,10948.53,9.49,-19.28,10
302,17726.13,77.26,-6.93,5
303,19743.87,97.44,-10.16,6
304,20407.88,104.08,-11.05,9
305,21939.96,119.4,-19.45,9
306,20473.76,104.74,-9.13,8
307,22978.79,129.79,-7.07,7
308,10676.03,6.76,-26.92,11
309,23359.06,133.59,-6.82,6
310,23898.78,138.99,-10.42,9
311,21173.74,111.74,-10.18,10
312,18050.65,80.51,-9.46,8
313,19351.1,93.51,-17.57,7
314,16042.0,60.42,-15.77,9
315,22108.76,121.09,-10.14,8
316,19356.83,93.57,-14.42,8
317,23344.82,133.45,-8.28,7
318,12343.93,23.44,-14.94,8
319,16487.61,64.88,-9.75,9
320,27759.35,177.59,-9.87,9
321,26238.73,162.39,-9.91,8
322,20723.43,107.23,-9.69,6
323,27865.0,178.65,-5.36,6
324,31801.58,218.02,-9.17,6
325,15660.38,56.6,-9.87,7
326,19074.05,90.74,-13.57,9
327,18247.15,82.47,-12.75,6
328,22315.93,123.16,-11.0,6
329,23228.13,132.28,-9.49,8
330,13396.62,33.97,-10.7,7
331,21736.55,117.37,-7.87,7
332,28989.82,189.9,-12.48,9
333,19307.66,93.08,-10.49,10
334,20035.17,100.35,-6.79,8
335,26783.1,167.83,-6.21,7
336,15755.98,57.56,-12.61,9
337,14277.2,42.77,-11.49,12
338,18696.95,86.97,-12.59,13
339,12475.48,24.75,-18.24,10
340,18597.48,85.97,-10.7,8
341,18789.53,87.9,-13.64,10
342,23851.92,138.52,-10.48,12
343,17810.8,78.11,-7.44,10
344,18690.1,86.9,-7.04,6
345,18548.18,85.48,-7.17,5
346,21082.1,110.82,-14.99,8
347,21054.44,110.54,-9.25,7
348,20652.16,106.52,-13.62,11
349,17419.09,74.19,-7.73,8
350,16756.46,67.56,-13.01,8
351,20580.03,105.8,-8.65,9
352,15713.83,57.14,-9.2,7
353,15130.66,51.31,-10.76,11
354,17165.67,71.66,-11.73,9
355,15758.21,57.58,-10.23,9
356,22391.53,123.92,-8.04,8
357,20109.83,101.1,-6.05,6
358,20346.32,103.46,-14.35,9
359,19480.44,94.8,-10.61,10
360,19521.3,95.21,-7.09,7
361,27547.16,175.47,-5.82,5
362,14660.45,46.6,-10.59,9
363,22443.44,124.43,-10.06,6
364,18550.96,85.51,-10.57,8
365,15099.07,50.99,-16.29,9
366,21053.4,110.53,-15.76,10
367,18909.62,89.1,-9.97,8
368,25196.82,151.97,-13.38,10
369,24781.86,147.82,-6.89,6
370,22940.28,129.4,-7.73,8
371,17290.28,72.9,-10.5,9
372,16977.08,69.77,-13.08,12
373,19360.88,93.61,-9.31,6
374,24001.02,140.01,-7.44,6
375,20002.33,100.02,-8.27,8
376,18484.63,84.85,-9.08,8
377,17640.01,76.4,-13.99,8
378,19207.92,92.08,-10.36,9
379,15917.97,59.18,-12.92,8
380,22429.54,124.3,-12.36,6
381,35181.53,251.82,-4.9,5
382,23596.18,135.96,-10.22,7
383,18714.82,87.15,-9.8,7
384,17406.9,74.07,-9.45,11
385,23524.36,135.24,-8.11,10
386,24853.02,148.53,-8.66,10
387,25970.6,159.71,-5.76,5
388,23674.25,136.74,-11.88,10
389,19552.85,95.53,-10.81,9
390,19415.89,94.16,-8.23,7
391,28253.97,182.54,-6.0,6
392,22185.07,121.85,-8.7,8
393,25820.31,158.2,-7.67,8
394,33751.6,237.52,-8.4,8
395,12376.19,23.76,-17.95,5
396,15993.43,59.93,-11.12,10
397,26509.76,165.1,-7.73,8
398,24073.45,140.73,-7.31,7
399,20052.27,100.52,-15.47,14
400,14836.35,48.36,-10.86,10
401,13635.35,36.35,-12.72,12
402,21513.4,115.13,-10.04,9
403,18495.65,84.96,-7.27,7
404,15268.26,52.68,-17.39,12
405,25392.6,153.93,-8.46,8
