trade_n,closed_dt,symbol,status,realized_r,pnl_dollars,capital,peak,drawdown_pct,in_drawdown
242,2026-05-08 15:41:42.404600+00:00,PG,hit_stop,-1.085,-189.81,17310.63,17956.35,-3.6,True
243,2026-05-08 15:41:42.414028+00:00,PG,hit_stop,-1.166,-201.92,17108.71,17956.35,-4.72,True
244,2026-05-08 15:41:42.439892+00:00,PG,hit_target,2.707,463.08,17571.79,17956.35,-2.14,True
245,2026-05-08 15:41:42.440260+00:00,PG,hit_target,3.135,550.87,18122.66,18122.66,0.0,False
246,2026-05-08 15:41:42.441224+00:00,PG,hit_stop,-1.066,-193.12,17929.54,18122.66,-1.07,True
247,2026-05-08 15:41:42.441735+00:00,PG,hit_stop,-1.052,-188.55,17741.0,18122.66,-2.11,True
248,2026-05-08 15:41:43.153847+00:00,COST,hit_stop,-1.051,-186.45,17554.55,18122.66,-3.13,True
249,2026-05-08 15:41:43.154926+00:00,COST,hit_target,1.987,348.81,17903.36,18122.66,-1.21,True
250,2026-05-08 15:41:43.171033+00:00,COST,hit_target,2.578,461.5,18364.86,18364.86,0.0,False
251,2026-05-08 15:41:43.177385+00:00,COST,expired,1.633,299.88,18664.74,18664.74,0.0,False
252,2026-05-08 15:41:43.178958+00:00,COST,hit_target,2.711,506.05,19170.79,19170.79,0.0,False
253,2026-05-08 15:41:43.187590+00:00,COST,hit_target,2.143,410.92,19581.72,19581.72,0.0,False
254,2026-05-08 15:41:43.188229+00:00,COST,expired,2.014,394.45,19976.17,19976.17,0.0,False
255,2026-05-08 15:41:43.188906+00:00,COST,hit_stop,-1.061,-211.92,19764.25,19976.17,-1.06,True
256,2026-05-08 15:41:43.189545+00:00,COST,expired,0.492,97.27,19861.52,19976.17,-0.57,True
257,2026-05-08 15:41:43.192550+00:00,COST,hit_stop,-1.047,-207.87,19653.65,19976.17,-1.61,True
258,2026-05-08 15:41:43.197030+00:00,COST,expired,1.224,240.51,19894.16,19976.17,-0.41,True
259,2026-05-08 15:41:43.197964+00:00,COST,hit_stop,-1.147,-228.23,19665.93,19976.17,-1.55,True
260,2026-05-08 15:41:43.199368+00:00,COST,hit_stop,-1.037,-203.87,19462.06,19976.17,-2.57,True
261,2026-05-08 15:41:43.207610+00:00,COST,expired,0.655,127.42,19589.48,19976.17,-1.94,True
262,2026-05-08 15:41:43.208041+00:00,COST,hit_stop,-1.042,-204.05,19385.43,19976.17,-2.96,True
263,2026-05-08 15:41:43.208647+00:00,COST,hit_stop,-1.117,-216.59,19168.84,19976.17,-4.04,True
264,2026-05-08 15:41:43.213772+00:00,COST,hit_target,2.344,449.3,19618.14,19976.17,-1.79,True
265,2026-05-08 15:41:43.216251+00:00,COST,hit_stop,-1.031,-202.17,19415.97,19976.17,-2.8,True
266,2026-05-08 15:41:43.226224+00:00,COST,hit_stop,-1.045,-202.95,19213.02,19976.17,-3.82,True
267,2026-05-08 15:41:43.250258+00:00,COST,hit_target,1.39,267.07,19480.09,19976.17,-2.48,True
268,2026-05-08 15:41:43.250966+00:00,COST,hit_stop,-1.034,-201.44,19278.65,19976.17,-3.49,True
269,2026-05-08 15:41:43.252247+00:00,COST,expired,-0.223,-43.07,19235.58,19976.17,-3.71,True
270,2026-05-08 15:41:43.253043+00:00,COST,hit_stop,-1.054,-202.73,19032.86,19976.17,-4.72,True
